tweet_id,text,created_at,user_followers,user_friends,retweet_count,favorite_count
tweet_03251,"keamanan terus ditingkatkan, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-10-18 07:37:00,39443,4825,672,8662
tweet_03252,"polisi mengamankan pelaku, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-05-27 15:21:00,25968,4380,1185,6995
tweet_03253,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-10-09 13:25:00,9885,2430,425,1787
tweet_03254,"warga menjadi korban, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-04-26 03:55:00,37303,2621,2377,8882
tweet_03255,"situasi tetap aman, kondisi kota terus dipantau oleh pihak terkait.",2024-11-03 00:46:00,14689,1122,1405,5414
tweet_03256,"kasus sedang diselidiki, terkait begal. Masyarakat diminta tetap waspada.",2024-11-14 17:25:00,34444,4769,893,4254
tweet_03257,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-12-25 23:04:00,24607,3318,1261,1172
tweet_03258,"situasi tetap aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-04-15 15:30:00,16131,4589,1787,2631
tweet_03259,"polisi mengamankan pelaku, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-02-19 21:16:00,38622,2181,876,4258
tweet_03260,"terjadi kasus, terkait pencurian. Masyarakat diminta tetap waspada.",2024-07-13 00:45:00,37837,2181,2600,3528
tweet_03261,"polisi mengamankan pelaku, terkait begal. Masyarakat diminta tetap waspada.",2024-03-27 04:38:00,2344,772,2416,4883
tweet_03262,"kejadian tersebut meresahkan warga, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-12-23 17:02:00,32269,2561,4161,9586
tweet_03263,"warga merasa aman, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-05-20 01:47:00,16397,416,4345,3727
tweet_03264,"kejadian tersebut meresahkan warga, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-10-12 13:20:00,27470,3494,2382,152
tweet_03265,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-10-13 09:25:00,36858,3475,1055,5850
tweet_03266,"polisi mengamankan pelaku, terkait penipuan. Masyarakat diminta tetap waspada.",2024-07-25 23:45:00,24586,171,3254,5060
tweet_03267,"masyarakat tetap waspada, kondisi aman terus dipantau oleh pihak terkait.",2024-05-26 17:56:00,40307,904,2248,3412
tweet_03268,"kasus sedang diselidiki, terkait perampokan. Masyarakat diminta tetap waspada.",2024-07-06 16:40:00,33137,2044,3937,8525
tweet_03269,"polisi melakukan patroli, kondisi warga terus dipantau oleh pihak terkait.",2024-01-17 20:32:00,3773,1748,4116,878
tweet_03270,"masyarakat tetap waspada, kondisi berita terus dipantau oleh pihak terkait.",2024-09-26 11:11:00,10797,2302,660,7371
tweet_03271,"polisi melakukan patroli, kondisi keamanan terus dipantau oleh pihak terkait.",2024-01-13 14:21:00,10166,4648,1191,6578
tweet_03272,"masyarakat tetap waspada, kondisi warga terus dipantau oleh pihak terkait.",2024-02-05 19:16:00,19956,3709,1822,1271
tweet_03273,"terjadi kasus, terkait pencurian. Masyarakat diminta tetap waspada.",2024-09-07 04:49:00,48519,1564,736,6142
tweet_03274,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-09-11 01:41:00,23222,2195,1002,6654
tweet_03275,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-08-14 16:52:00,27778,3839,4438,4427
tweet_03276,"masyarakat tetap waspada, kondisi patroli terus dipantau oleh pihak terkait.",2024-04-20 12:15:00,39770,1705,1233,2298
tweet_03277,"warga merasa aman, kondisi berita terus dipantau oleh pihak terkait.",2024-11-22 23:44:00,12384,1838,2139,8399
tweet_03278,"warga merasa aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-02-10 23:51:00,43173,2213,850,6286
tweet_03279,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-10-22 23:27:00,15013,3779,1411,7916
tweet_03280,"polisi melakukan patroli, kondisi berita terus dipantau oleh pihak terkait.",2024-05-29 08:38:00,29186,2292,686,9660
tweet_03281,"polisi mengamankan pelaku, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-09-05 19:07:00,33400,3829,2783,1075
tweet_03282,"warga merasa aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-01-15 03:38:00,26578,3500,2694,4304
tweet_03283,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-02-08 05:41:00,10071,3815,912,7442
tweet_03284,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-06-30 15:26:00,19622,576,3255,7768
tweet_03285,"polisi melakukan patroli, kondisi kota terus dipantau oleh pihak terkait.",2024-08-29 17:37:00,6453,4847,4027,260
tweet_03286,"keamanan terus ditingkatkan, kondisi berita terus dipantau oleh pihak terkait.",2024-03-22 01:47:00,32850,2926,2453,3888
tweet_03287,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-07-06 04:50:00,4505,274,1855,1655
tweet_03288,"warga merasa aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-12-26 06:25:00,21376,4366,2122,6118
tweet_03289,"pelaku berhasil ditangkap, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-09-27 13:25:00,5669,1158,4161,1336
tweet_03290,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-12-08 23:21:00,27182,1973,460,2446
tweet_03291,"kasus sedang diselidiki, terkait curanmor. Masyarakat diminta tetap waspada.",2024-08-10 23:10:00,7611,3522,4802,2375
tweet_03292,"pelaku berhasil ditangkap, terkait begal. Masyarakat diminta tetap waspada.",2024-11-18 22:00:00,48206,1330,152,3960
tweet_03293,"polisi melakukan patroli, kondisi warga terus dipantau oleh pihak terkait.",2024-10-31 09:45:00,37729,4007,2332,9765
tweet_03294,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-01-13 01:12:00,2043,772,645,4121
tweet_03295,"masyarakat tetap waspada, kondisi aman terus dipantau oleh pihak terkait.",2024-04-18 12:44:00,45295,2105,100,5586
tweet_03296,"warga merasa aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-11-11 17:37:00,8223,2630,1903,2576
tweet_03297,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-09-07 17:43:00,21451,2455,3584,8478
tweet_03298,"warga merasa aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-12-27 19:37:00,6465,2778,2090,5193
tweet_03299,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-12-06 20:11:00,29415,1890,143,7496
tweet_03300,"keamanan terus ditingkatkan, kondisi tertib terus dipantau oleh pihak terkait.",2024-05-23 14:22:00,30890,2433,3724,6599
tweet_03301,"kondisi kota tertib, kondisi informasi terus dipantau oleh pihak terkait.",2024-05-31 01:01:00,15749,4325,1177,5472
tweet_03302,"polisi mengamankan pelaku, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-03-11 02:04:00,18930,1973,1195,8699
tweet_03303,"pelaku berhasil ditangkap, terkait curanmor. Masyarakat diminta tetap waspada.",2024-03-14 17:32:00,35597,4764,3637,1873
tweet_03304,"polisi mengamankan pelaku, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-05-31 15:31:00,12578,3432,636,5547
tweet_03305,"polisi mengamankan pelaku, terkait korupsi. Masyarakat diminta tetap waspada.",2024-02-03 02:10:00,18843,4765,4845,3496
tweet_03306,"warga menjadi korban, terkait korupsi. Masyarakat diminta tetap waspada.",2024-05-31 10:51:00,40110,3299,2908,5416
tweet_03307,"polisi mengamankan pelaku, terkait curanmor. Masyarakat diminta tetap waspada.",2024-06-29 04:23:00,12174,1565,2468,2428
tweet_03308,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-03-02 20:51:00,11954,320,3989,9293
tweet_03309,"keamanan terus ditingkatkan, kondisi keamanan terus dipantau oleh pihak terkait.",2024-11-17 21:09:00,40650,1224,4222,9958
tweet_03310,"keamanan terus ditingkatkan, kondisi informasi terus dipantau oleh pihak terkait.",2024-03-04 19:37:00,721,2898,3150,7924
tweet_03311,"kejadian tersebut meresahkan warga, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-07-02 19:44:00,21533,3565,4003,2177
tweet_03312,"kasus sedang diselidiki, terkait penipuan. Masyarakat diminta tetap waspada.",2024-10-29 17:52:00,32457,1655,2948,2520
tweet_03313,"situasi tetap aman, kondisi aman terus dipantau oleh pihak terkait.",2024-12-23 23:41:00,45208,2709,1172,362
tweet_03314,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-02-24 10:12:00,25721,4363,3147,5297
tweet_03315,"keamanan terus ditingkatkan, kondisi polisi terus dipantau oleh pihak terkait.",2024-02-12 10:06:00,7139,3856,1152,7805
tweet_03316,"keamanan terus ditingkatkan, kondisi patroli terus dipantau oleh pihak terkait.",2024-06-06 12:05:00,15638,1729,4748,1128
tweet_03317,"kondisi kota tertib, kondisi aman terus dipantau oleh pihak terkait.",2024-11-02 16:24:00,20321,2846,2947,5477
tweet_03318,"situasi tetap aman, kondisi polisi terus dipantau oleh pihak terkait.",2024-11-24 00:00:00,24909,2843,3810,7529
tweet_03319,"warga menjadi korban, terkait pencurian. Masyarakat diminta tetap waspada.",2024-07-28 16:50:00,19338,1332,638,2260
tweet_03320,"kejadian tersebut meresahkan warga, terkait perampokan. Masyarakat diminta tetap waspada.",2024-12-05 03:00:00,48106,2967,2468,3228
tweet_03321,"terjadi kasus, terkait perampokan. Masyarakat diminta tetap waspada.",2024-11-25 07:20:00,3976,921,1250,4688
tweet_03322,"warga menjadi korban, terkait pembunuhan. Masyarakat diminta tetap waspada.",2024-05-22 22:01:00,34990,1615,1627,5693
tweet_03323,"polisi melakukan patroli, kondisi polisi terus dipantau oleh pihak terkait.",2024-07-26 12:15:00,45029,1265,3670,5727
tweet_03324,"terjadi kasus, terkait curanmor. Masyarakat diminta tetap waspada.",2024-01-26 01:31:00,7130,104,3656,6786
tweet_03325,"kejadian tersebut meresahkan warga, terkait perampokan. Masyarakat diminta tetap waspada.",2024-11-27 21:06:00,20869,4214,1619,9042
tweet_03326,"polisi mengamankan pelaku, terkait begal. Masyarakat diminta tetap waspada.",2024-02-04 21:57:00,25078,3041,2526,166
tweet_03327,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-06-25 18:37:00,15758,3348,1818,9347
tweet_03328,"situasi tetap aman, kondisi informasi terus dipantau oleh pihak terkait.",2024-09-14 21:33:00,40757,967,3034,5171
tweet_03329,"warga menjadi korban, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-06-04 22:15:00,1077,886,3639,9741
tweet_03330,"kasus sedang diselidiki, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-02-06 14:04:00,35594,412,2515,8133
tweet_03331,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-09-10 14:08:00,47223,3731,678,9475
tweet_03332,"keamanan terus ditingkatkan, kondisi aman terus dipantau oleh pihak terkait.",2024-08-19 23:04:00,41868,2795,2644,1058
tweet_03333,"terjadi kasus, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-03-25 13:11:00,41757,4499,2644,8395
tweet_03334,"terjadi kasus, terkait curanmor. Masyarakat diminta tetap waspada.",2024-02-23 12:56:00,7021,3563,4057,4862
tweet_03335,"warga menjadi korban, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-05-02 11:35:00,11713,918,1419,355
tweet_03336,"masyarakat tetap waspada, kondisi patroli terus dipantau oleh pihak terkait.",2024-08-09 12:46:00,25206,859,3743,6363
tweet_03337,"kasus sedang diselidiki, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-07-30 05:24:00,8583,1137,2476,3135
tweet_03338,"terjadi kasus, terkait pencurian. Masyarakat diminta tetap waspada.",2024-11-05 22:50:00,39452,4206,2529,834
tweet_03339,"warga merasa aman, kondisi aman terus dipantau oleh pihak terkait.",2024-03-18 21:48:00,5300,4243,206,8165
tweet_03340,"polisi mengamankan pelaku, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-09-12 23:19:00,38,1218,187,1860
tweet_03341,"kasus sedang diselidiki, terkait perampokan. Masyarakat diminta tetap waspada.",2024-11-07 10:56:00,20408,4257,2127,2707
tweet_03342,"kejadian tersebut meresahkan warga, terkait begal. Masyarakat diminta tetap waspada.",2024-11-20 00:08:00,8361,348,204,8496
tweet_03343,"situasi tetap aman, kondisi berita terus dipantau oleh pihak terkait.",2024-10-27 03:53:00,15451,990,1805,5047
tweet_03344,"pelaku berhasil ditangkap, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-08-31 17:58:00,42315,235,3782,3500
tweet_03345,"keamanan terus ditingkatkan, kondisi berita terus dipantau oleh pihak terkait.",2024-06-26 04:40:00,7899,2685,2263,5238
tweet_03346,"pelaku berhasil ditangkap, terkait penipuan. Masyarakat diminta tetap waspada.",2024-03-18 01:48:00,41287,461,500,8074
tweet_03347,"kondisi kota tertib, kondisi keamanan terus dipantau oleh pihak terkait.",2024-11-01 18:53:00,20590,1071,4716,9820
tweet_03348,"warga menjadi korban, terkait pencurian. Masyarakat diminta tetap waspada.",2024-05-12 10:17:00,14249,4503,2398,5267
tweet_03349,"kasus sedang diselidiki, terkait begal. Masyarakat diminta tetap waspada.",2024-03-10 15:05:00,46718,880,4069,8734
tweet_03350,"terjadi kasus, terkait pencopetan. Masyarakat diminta tetap waspada.",2024-06-03 07:22:00,40011,1433,4978,5947
tweet_03351,"keamanan terus ditingkatkan, kondisi polisi terus dipantau oleh pihak terkait.",2024-03-29 23:38:00,40576,2520,3551,4206
tweet_03352,"pelaku berhasil ditangkap, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-09-17 18:23:00,41651,4869,278,4458
tweet_03353,"terjadi kasus, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-07-25 10:13:00,34616,875,3277,9533
tweet_03354,"keamanan terus ditingkatkan, kondisi berita terus dipantau oleh pihak terkait.",2024-05-25 01:12:00,46314,1133,3627,6499
tweet_03355,"warga merasa aman, kondisi patroli terus dipantau oleh pihak terkait.",2024-05-24 09:41:00,30662,451,4878,9472
tweet_03356,"polisi mengamankan pelaku, terkait perampokan. Masyarakat diminta tetap waspada.",2024-01-04 05:06:00,49280,4166,2292,2104
tweet_03357,"keamanan terus ditingkatkan, kondisi warga terus dipantau oleh pihak terkait.",2024-12-30 23:28:00,13251,1824,3432,762
tweet_03358,"kasus sedang diselidiki, terkait curanmor. Masyarakat diminta tetap waspada.",2024-04-08 12:05:00,17891,4257,88,9171
tweet_03359,"masyarakat tetap waspada, kondisi patroli terus dipantau oleh pihak terkait.",2024-03-03 20:11:00,20890,4651,2983,3060
tweet_03360,"masyarakat tetap waspada, kondisi patroli terus dipantau oleh pihak terkait.",2024-03-03 00:58:00,6073,3735,4424,7661
tweet_03361,"situasi tetap aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-09-08 08:10:00,35323,4225,4299,642
tweet_03362,"pelaku berhasil ditangkap, terkait penipuan. Masyarakat diminta tetap waspada.",2024-01-05 12:24:00,28435,59,841,6928
tweet_03363,"polisi mengamankan pelaku, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-04-14 10:02:00,42964,1937,2272,6141
tweet_03364,"polisi melakukan patroli, kondisi masyarakat terus dipantau oleh pihak terkait.",2024-04-12 21:52:00,25951,3635,227,6665
tweet_03365,"masyarakat tetap waspada, kondisi keamanan terus dipantau oleh pihak terkait.",2024-08-25 17:55:00,1629,4698,2204,2703
tweet_03366,"kejadian tersebut meresahkan warga, terkait curanmor. Masyarakat diminta tetap waspada.",2024-07-08 23:52:00,49959,839,2999,2764
tweet_03367,"keamanan terus ditingkatkan, kondisi patroli terus dipantau oleh pihak terkait.",2024-04-06 17:11:00,27105,2224,3874,3329
tweet_03368,"kejadian tersebut meresahkan warga, terkait pencurian. Masyarakat diminta tetap waspada.",2024-02-21 19:45:00,13649,114,4805,1160
tweet_03369,"keamanan terus ditingkatkan, kondisi kota terus dipantau oleh pihak terkait.",2024-11-04 14:11:00,47576,1532,1913,7234
tweet_03370,"pelaku berhasil ditangkap, terkait penipuan. Masyarakat diminta tetap waspada.",2024-06-25 16:57:00,20644,2011,4206,6626
tweet_03371,"warga merasa aman, kondisi tertib terus dipantau oleh pihak terkait.",2024-07-13 14:02:00,25776,2397,1921,4433
tweet_03372,"polisi mengamankan pelaku, terkait korupsi. Masyarakat diminta tetap waspada.",2024-07-21 22:28:00,48929,231,3357,9499
tweet_03373,"pelaku berhasil ditangkap, terkait curanmor. Masyarakat diminta tetap waspada.",2024-08-18 14:26:00,12160,1657,1867,6965
tweet_03374,"polisi mengamankan pelaku, terkait penipuan. Masyarakat diminta tetap waspada.",2024-05-22 20:52:00,6598,3463,466,7689
tweet_03375,"kasus sedang diselidiki, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-06-01 15:18:00,21450,1509,3967,179
tweet_03376,"situasi tetap aman, kondisi berita terus dipantau oleh pihak terkait.",2024-10-16 02:40:00,17315,3097,4840,5527
tweet_03377,"pelaku berhasil ditangkap, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-12-18 09:12:00,48245,4737,1023,151
tweet_03378,"pelaku berhasil ditangkap, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-06-25 12:40:00,1154,4487,4534,720
tweet_03379,"warga menjadi korban, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-04-19 19:16:00,7109,4124,3813,537
tweet_03380,"keamanan terus ditingkatkan, kondisi keamanan terus dipantau oleh pihak terkait.",2024-03-02 18:46:00,44854,4058,3199,7261
tweet_03381,"masyarakat tetap waspada, kondisi polisi terus dipantau oleh pihak terkait.",2024-11-07 13:48:00,61,247,1686,2821
tweet_03382,"terjadi kasus, terkait pencurian. Masyarakat diminta tetap waspada.",2024-09-24 20:38:00,8555,3695,1689,8484
tweet_03383,"kasus sedang diselidiki, terkait pencurian. Masyarakat diminta tetap waspada.",2024-02-22 22:06:00,15647,2369,637,7979
tweet_03384,"warga menjadi korban, terkait perampokan. Masyarakat diminta tetap waspada.",2024-08-10 04:06:00,11735,3883,3341,5550
tweet_03385,"kasus sedang diselidiki, terkait korupsi. Masyarakat diminta tetap waspada.",2024-11-04 05:36:00,49629,4977,3921,1417
tweet_03386,"pelaku berhasil ditangkap, terkait pencurian. Masyarakat diminta tetap waspada.",2024-11-01 03:41:00,19319,4089,4061,7628
tweet_03387,"warga merasa aman, kondisi aman terus dipantau oleh pihak terkait.",2024-02-19 20:52:00,27561,4105,356,203
tweet_03388,"terjadi kasus, terkait curanmor. Masyarakat diminta tetap waspada.",2024-09-27 19:16:00,49224,1584,4334,8731
tweet_03389,"terjadi kasus, terkait kejahatan. Masyarakat diminta tetap waspada.",2024-09-27 23:26:00,48978,1085,1855,7887
tweet_03390,"polisi melakukan patroli, kondisi informasi terus dipantau oleh pihak terkait.",2024-05-04 21:32:00,26214,3183,2647,5113
tweet_03391,"situasi tetap aman, kondisi kota terus dipantau oleh pihak terkait.",2024-01-12 22:37:00,33930,2760,1883,267
tweet_03392,"warga menjadi korban, terkait penganiayaan. Masyarakat diminta tetap waspada.",2024-11-19 10:45:00,5187,4090,383,2850
